Date,USD/EUR,USD/GBP,USD/JPY,USD/CHF,USD/CAD,USD/AUD,USD/SGD,USD/KRW,USD/CNY,USD/INR,USD/BRL,USD/ZAR,USD/RUB,USD/MXN,USD/IDR,USD/TRY,USD/VND,USD/LKR,USD/NGN ,USD/KES,USD/BDT
31-12-2010,0.747,0.640,81.090,0.934,0.997,0.977,1.283,1098.500,,44.560,1.660,6.619,30.557,12.332,9009.950,1.539,19460.000,108.300,149.860,80.500,69.209
01-01-2011,,,81.110,0.934,0.997,0.977,,,,,,6.609,,,,,,,,,
02-01-2011,,,81.107,0.932,0.993,0.979,,,,44.818,,6.576,,,8888.400,,,,,,
03-01-2011,0.749,0.646,81.660,0.934,0.993,0.984,1.285,1124.700,6.580,44.610,1.647,6.604,30.425,12.242,8989.950,1.554,19465.000,110.875,152.000,80.650,69.120
04-01-2011,0.751,0.641,82.045,0.947,0.997,0.993,1.287,1121.900,6.597,44.900,1.668,6.654,30.425,12.237,8886.000,1.539,19465.000,110.775,152.300,80.800,69.581
05-01-2011,0.760,0.645,83.160,0.966,0.997,1.000,1.292,1128.100,6.578,45.210,1.675,6.701,30.425,12.185,8983.950,1.543,19460.000,110.750,152.000,80.750,69.717
06-01-2011,0.770,0.647,83.320,0.966,0.998,1.007,1.297,1125.800,6.617,45.180,1.686,6.773,30.425,12.223,9015.800,1.552,19460.000,110.775,152.000,81.000,69.500
07-01-2011,0.775,0.643,83.030,0.967,0.992,1.004,1.295,1122.800,6.618,45.150,1.682,6.801,30.772,12.230,8907.000,1.572,19465.000,110.775,152.200,80.900,69.605
08-01-2011,,,83.160,0.967,0.992,1.003,,,,,,6.797,,,,,,,,,
09-01-2011,,,83.062,0.967,0.992,1.005,,,,45.358,,6.780,,,8899.700,,,,,,
10-01-2011,0.771,0.641,82.715,0.966,0.993,1.005,1.297,1125.300,6.626,45.310,1.689,6.811,30.425,12.217,9050.950,1.575,19460.000,110.725,152.600,81.050,69.631
11-01-2011,0.770,0.641,83.360,0.974,0.989,1.018,1.294,1124.500,6.610,45.098,1.642,6.869,30.548,12.126,8935.700,1.576,19142.000,110.450,150.050,79.891,69.547
12-01-2011,0.762,0.635,83.071,0.967,0.987,1.004,1.288,1105.800,6.594,44.910,1.625,6.825,30.091,12.070,9040.000,1.560,19465.000,106.690,148.460,78.890,68.713
13-01-2011,0.749,0.631,82.775,0.964,0.989,1.002,1.285,1111.000,6.596,44.960,1.669,6.819,29.937,12.130,9049.950,1.546,19460.000,110.695,151.340,77.293,69.688
14-01-2011,0.748,0.630,82.990,0.964,0.989,1.010,1.287,1109.900,6.579,45.250,1.682,6.921,29.993,12.034,9051.950,1.552,19460.000,110.675,153.200,80.600,69.836
15-01-2011,,,82.970,0.965,0.989,1.011,,,,45.418,,6.938,,,8901.800,,,,,,
16-01-2011,,,82.890,0.964,0.988,1.009,,,,,,6.914,,,,,,,,,
17-01-2011,0.753,0.629,82.664,0.965,0.987,1.007,1.288,1115.500,6.583,45.440,1.682,6.879,29.977,11.977,9060.000,1.540,19465.000,110.740,153.585,80.800,69.637
18-01-2011,0.747,0.626,82.615,0.964,0.992,1.003,1.283,1111.900,6.575,45.320,1.672,6.884,29.888,12.033,9053.950,1.537,19460.000,110.740,152.250,77.191,69.663
19-01-2011,0.743,0.626,82.140,0.956,0.996,1.003,1.284,1116.000,6.573,45.300,1.670,6.987,29.828,12.085,8948.000,1.547,19465.000,110.725,152.250,80.700,69.776
20-01-2011,0.742,0.629,82.931,0.967,0.997,1.014,1.287,1100.300,6.577,45.778,1.635,7.065,29.250,12.059,8911.200,1.580,19245.000,108.620,150.790,80.182,69.811
21-01-2011,0.735,0.625,82.570,0.958,0.995,1.010,1.283,1090.500,6.574,45.450,1.622,7.053,29.052,12.054,8827.500,1.571,19063.000,107.640,149.340,79.260,69.239
22-01-2011,,,82.570,0.959,0.994,1.011,,,,45.588,,7.090,,,8962.000,,,,,,
23-01-2011,,,82.580,0.958,0.993,1.011,,,,,,7.051,,,,,,,,,
24-01-2011,0.733,0.626,82.535,0.949,0.993,1.002,1.280,1120.200,6.572,45.450,1.671,6.992,29.834,12.051,9050.000,1.561,19460.000,110.795,152.500,80.700,69.726
25-01-2011,0.731,0.632,82.250,0.942,0.997,1.005,1.280,1117.600,6.573,45.600,1.668,7.048,29.701,12.080,9036.450,1.566,19465.000,110.825,152.120,77.237,69.768
26-01-2011,0.729,0.628,82.177,0.943,0.995,1.000,1.278,1114.700,6.572,45.450,1.618,7.064,29.706,11.995,8920.600,1.574,19231.000,110.720,151.750,80.750,69.753
27-01-2011,0.729,0.628,82.880,0.946,0.995,1.010,1.279,1110.700,6.572,45.688,1.672,7.043,29.586,12.036,9026.950,1.577,19208.000,111.025,151.820,77.290,69.512
28-01-2011,0.735,0.630,82.120,0.942,1.000,1.007,1.285,1114.400,6.573,45.838,1.681,7.189,29.807,12.201,9027.950,1.613,19193.000,111.025,149.820,77.324,69.462
29-01-2011,,,82.110,0.942,1.000,1.008,,,,45.838,,7.168,,,8923.300,,,,,,
30-01-2011,,,82.090,0.942,1.002,1.013,,,,,,7.161,,,,,,,,,
31-01-2011,0.729,0.624,82.080,0.944,1.000,1.003,1.279,1118.600,6.595,45.800,1.667,7.177,29.785,12.112,8958.000,1.604,19465.000,110.710,151.900,80.800,69.511
01-02-2011,0.723,0.620,81.416,0.935,0.990,0.989,1.271,1109.900,6.585,45.410,1.665,7.098,29.613,12.004,9000.000,1.577,19460.000,110.685,152.250,80.950,69.655
02-02-2011,0.724,0.617,81.493,0.940,0.988,0.988,1.272,1109.900,6.549,45.450,1.663,7.160,29.435,12.006,9020.950,1.576,19465.000,110.900,152.100,77.412,69.781
03-02-2011,0.734,0.620,81.674,0.946,0.991,0.986,1.274,1115.500,6.549,45.560,1.668,7.246,29.436,11.997,8921.000,1.594,19460.000,110.790,152.600,80.950,69.795
04-02-2011,0.736,0.621,82.190,0.954,0.988,0.986,1.274,1112.200,6.549,45.460,1.677,7.231,29.388,11.974,8992.450,1.584,19460.000,110.635,152.400,81.000,69.893
05-02-2011,,,82.170,0.954,0.987,0.986,,,,45.608,,7.255,,,8910.000,,,,,,
06-02-2011,,,82.220,0.955,0.988,0.987,,,,45.608,,7.235,,,8867.600,,,,,,
07-02-2011,0.736,0.620,82.302,0.955,0.990,0.987,1.273,1099.900,6.553,45.310,1.628,7.227,29.258,12.006,8823.600,1.576,19136.000,110.350,152.500,80.900,69.665
08-02-2011,0.734,0.622,82.260,0.963,0.995,0.985,1.273,1104.700,6.545,45.150,1.665,7.184,29.253,12.020,8900.000,1.574,19465.000,110.820,152.600,77.535,69.956
09-02-2011,0.729,0.621,82.410,0.958,0.994,0.989,1.273,1103.800,6.580,45.350,1.662,7.199,29.240,12.067,8929.950,1.588,19460.000,110.900,151.900,81.000,69.815
10-02-2011,0.735,0.621,83.345,0.969,0.996,0.999,1.278,1122.700,6.575,45.630,1.664,7.269,29.307,12.074,8925.000,1.592,19460.000,110.965,152.050,81.050,69.708
11-02-2011,0.738,0.625,83.440,0.973,0.987,0.998,1.282,1122.900,6.580,45.550,1.666,7.273,29.293,12.023,8929.200,1.586,19465.000,110.850,152.420,80.700,69.748
12-02-2011,,,83.430,0.973,0.988,0.997,,,,,,,,,,,,,,,
13-02-2011,,,83.440,0.974,0.987,0.998,,,,45.608,,7.266,,,8763.700,,,,,,
14-02-2011,0.742,0.624,83.390,0.971,0.990,0.998,1.282,1124.700,6.585,45.350,1.667,7.274,29.277,12.048,8914.450,1.594,19460.000,110.685,152.400,77.453,69.747
15-02-2011,0.741,0.620,83.701,0.966,0.989,1.003,1.281,1121.000,6.581,45.410,1.669,7.313,29.318,12.142,8815.000,1.594,19460.000,110.685,150.230,81.100,69.730
16-02-2011,0.737,0.621,83.590,0.959,0.984,0.997,1.278,1114.400,6.579,45.310,1.669,7.227,29.207,12.061,8894.950,1.582,19460.000,110.685,152.250,81.200,69.761
17-02-2011,0.734,0.618,83.290,0.949,0.984,0.988,1.276,1113.100,6.574,45.210,1.662,7.169,29.231,12.008,8780.000,1.574,19465.000,110.685,153.100,81.100,69.714
18-02-2011,0.731,0.616,83.090,0.946,0.986,0.986,1.273,1109.300,6.566,45.060,1.663,7.111,29.118,12.026,8857.450,1.576,19465.000,110.825,153.730,81.250,69.704
19-02-2011,,,83.070,0.945,0.986,0.986,,,,45.108,,7.116,,,8729.500,,,,,,
20-02-2011,,,83.104,0.944,0.985,0.986,,,,,,7.120,,,,,,,,,
21-02-2011,0.731,0.616,83.060,0.946,0.982,0.991,1.276,1117.500,6.560,44.918,1.668,7.150,29.135,12.078,8750.000,1.589,19460.000,110.780,153.970,78.145,69.711
22-02-2011,0.731,0.619,82.750,0.938,0.990,1.000,1.280,1126.400,6.569,45.150,1.671,7.148,29.274,12.124,8876.450,1.599,19460.000,110.825,153.650,81.550,69.673
23-02-2011,0.727,0.616,82.440,0.932,0.988,0.997,1.277,1125.900,6.566,45.050,1.671,7.090,29.182,12.174,8872.000,1.607,19460.000,110.500,152.510,81.600,69.738
24-02-2011,0.724,0.619,82.027,0.925,0.982,0.989,1.275,1129.900,6.565,45.400,1.663,7.040,28.994,12.125,8865.000,1.601,19460.000,110.715,153.020,81.700,69.742
25-02-2011,0.727,0.620,81.650,0.928,0.979,0.983,1.272,1125.600,6.563,45.250,1.660,7.024,28.925,12.116,8841.450,1.598,19460.000,110.630,152.500,81.750,69.682
26-02-2011,,,81.680,0.929,0.978,0.982,,,,,,,,,,,,,,,
27-02-2011,,,81.630,0.928,0.978,0.986,,,,,,6.976,,,,,,,,,
28-02-2011,0.724,0.615,81.880,0.929,0.971,0.982,1.271,1121.200,6.560,45.100,1.659,6.963,28.859,12.099,8821.450,1.596,19465.000,110.700,153.250,82.000,69.712
01-03-2011,0.726,0.615,81.910,0.928,0.975,0.987,1.273,1126.000,6.561,44.830,1.657,6.983,28.737,12.109,8798.000,1.614,19465.000,110.675,153.400,81.850,70.055
02-03-2011,0.721,0.612,81.833,0.924,0.973,0.984,1.269,1122.600,6.563,44.810,1.654,6.881,28.380,12.074,8812.450,1.616,19465.000,110.675,153.700,82.650,70.093
03-03-2011,0.716,0.614,82.372,0.932,0.973,0.987,1.268,1115.900,6.562,44.850,1.650,6.920,28.160,12.003,8805.450,1.597,19460.000,110.600,154.300,82.750,70.202
04-03-2011,0.715,0.614,82.310,0.926,0.972,0.985,1.266,1116.300,6.559,44.820,1.644,6.891,28.157,12.000,8762.900,1.597,19460.000,110.220,154.200,83.000,70.282
05-03-2011,,,82.270,0.926,0.972,0.985,,,,,,6.875,,,,,,,,,
06-03-2011,,,82.340,0.926,0.972,0.985,,,,44.903,,6.875,,,8772.800,,,,,,
07-03-2011,0.716,0.617,82.274,0.926,0.973,0.988,1.266,1118.400,6.547,44.970,1.652,6.871,28.183,12.051,8785.950,1.597,19465.000,110.225,154.250,82.700,70.184
08-03-2011,0.720,0.619,82.787,0.935,0.971,0.991,1.268,1115.200,6.557,44.900,1.654,6.883,28.181,12.000,8786.000,1.588,19465.000,110.000,154.180,82.900,70.271
09-03-2011,0.719,0.617,82.820,0.930,0.969,0.990,1.268,1115.800,6.551,44.870,1.655,6.860,28.355,11.930,8760.000,1.580,20860.000,109.925,154.050,83.400,70.244
10-03-2011,0.725,0.622,82.908,0.932,0.975,0.998,1.273,1125.000,6.563,45.110,1.659,6.914,28.604,11.968,8783.450,1.582,20850.000,109.930,154.900,84.000,70.352
11-03-2011,0.719,0.622,81.880,0.929,0.971,0.985,1.268,1122.000,6.566,45.060,1.662,6.879,28.668,11.912,8776.950,1.582,20855.000,109.975,154.800,85.000,70.276
12-03-2011,,,81.890,0.929,0.972,0.989,,,,45.238,,6.880,,,8726.800,,,,,,
13-03-2011,,,81.342,0.928,0.974,0.990,,,,,,6.901,,,,,,,,,
14-03-2011,0.714,0.618,81.790,0.925,0.974,0.991,1.268,1126.000,6.560,44.950,1.665,6.808,28.526,11.889,8762.450,1.567,20850.000,110.125,155.100,84.800,70.303
15-03-2011,0.715,0.622,81.057,0.918,0.984,1.006,1.277,1136.200,6.562,45.160,1.663,6.964,28.819,11.968,8775.000,1.578,20850.000,110.270,155.600,85.600,70.269
16-03-2011,0.720,0.625,79.168,0.904,0.992,1.020,1.285,1138.600,6.562,45.020,1.676,7.172,28.632,12.179,8760.500,1.595,20855.000,110.125,156.550,84.850,70.666
17-03-2011,0.713,0.619,79.489,0.899,0.985,1.017,1.278,1131.800,6.567,45.050,1.680,7.080,28.648,12.082,8770.000,1.585,20850.000,110.255,156.980,85.400,70.681
18-03-2011,0.705,0.616,80.580,0.900,0.984,1.003,1.272,1123.600,6.559,44.950,1.668,6.990,28.469,12.040,8745.000,1.577,20855.000,110.400,155.550,84.900,70.682
19-03-2011,,,80.570,0.900,0.984,1.004,,,,,,6.986,,,,,,,,,
20-03-2011,,,80.960,0.903,0.984,1.003,,,,44.998,,6.998,,,8735.800,,,,,,
21-03-2011,0.704,0.613,81.250,0.905,0.979,0.994,1.266,1118.400,6.555,44.910,1.664,6.921,28.297,11.974,8720.000,1.574,20540.000,110.325,153.290,83.828,70.500
22-03-2011,0.706,0.611,81.060,0.904,0.982,0.991,1.264,1123.600,6.543,44.850,1.659,6.902,28.234,11.977,8721.000,1.562,20855.000,110.275,154.600,83.880,70.899
23-03-2011,0.709,0.615,80.860,0.908,0.980,0.987,1.263,1124.600,6.548,44.750,1.660,6.916,28.331,12.001,8721.450,1.555,20865.000,110.325,155.000,84.650,71.410
24-03-2011,0.706,0.620,81.000,0.908,0.977,0.980,1.261,1119.100,6.551,44.600,1.658,6.866,28.315,11.946,8710.000,1.548,20870.000,110.275,155.750,84.750,71.194
25-03-2011,0.710,0.623,81.330,0.919,0.981,0.974,1.262,1108.300,6.550,44.693,1.655,6.850,28.285,11.989,8705.200,1.555,20595.000,110.210,155.350,82.933,71.286
26-03-2011,,,81.440,0.919,0.981,0.974,,,,44.693,,6.862,,,8711.800,,,,,,
27-03-2011,,,81.470,0.922,0.981,0.977,,,,44.693,,6.845,,,8689.000,,,,,,
28-03-2011,0.710,0.625,81.771,0.917,0.978,0.976,1.262,1112.900,6.555,44.700,1.660,6.849,28.323,11.969,8718.200,1.559,20614.000,110.260,155.550,83.950,71.427
29-03-2011,0.709,0.625,82.414,0.921,0.974,0.972,1.261,1109.600,6.553,44.660,1.656,6.832,28.350,11.951,8688.900,1.555,20875.000,110.230,155.600,82.202,71.237
30-03-2011,0.708,0.622,83.140,0.919,0.972,0.969,1.261,1098.300,6.549,44.610,1.629,6.823,28.517,11.921,8699.700,1.551,20870.000,110.210,155.000,83.000,71.460
31-03-2011,0.706,0.624,83.350,0.920,0.970,0.968,1.260,1099.200,6.536,44.450,1.627,6.752,28.409,11.891,8719.400,1.544,20880.000,110.250,155.050,82.700,71.239
01-04-2011,0.702,0.621,84.050,0.923,0.963,0.962,1.260,1084.200,6.539,44.410,1.619,6.687,28.312,11.832,8664.700,1.529,20885.000,110.210,153.900,83.000,71.286
02-04-2011,0.702,0.620,84.070,0.925,0.963,0.963,,1083.900,,,,,28.347,,8662.200,,,,,,
03-04-2011,0.703,0.620,84.207,0.925,0.963,0.962,1.260,1085.300,6.539,44.448,1.612,6.699,28.407,11.834,8667.500,1.526,20513.000,107.260,151.310,81.823,70.873
04-04-2011,0.703,0.620,84.130,0.923,0.967,0.965,1.260,1086.500,6.530,44.318,1.605,6.711,28.276,11.842,8645.900,1.530,20585.000,110.290,153.060,82.259,71.494
05-04-2011,0.703,0.613,85.170,0.926,0.963,0.969,1.260,1087.200,6.531,44.300,1.607,6.701,28.334,11.804,8653.300,1.527,20875.000,110.200,152.500,83.600,71.479
06-04-2011,0.698,0.613,85.312,0.918,0.960,0.958,1.260,1083.400,6.536,44.050,1.615,6.679,28.134,11.800,8637.100,1.514,20880.000,110.070,151.500,83.650,71.547
07-04-2011,0.699,0.613,84.953,0.916,0.959,0.956,1.261,1087.700,6.534,44.100,1.593,6.645,28.192,11.762,8643.100,1.510,20875.000,110.230,154.250,82.898,71.421
08-04-2011,0.690,0.610,84.730,0.906,0.955,0.946,1.257,1077.900,6.526,44.063,1.574,6.622,28.023,11.726,8609.200,1.508,20546.000,110.270,154.300,82.617,71.578
09-04-2011,0.693,0.612,84.700,0.911,0.956,0.949,1.256,1081.500,6.526,44.063,1.570,6.644,27.233,11.742,8631.900,1.509,20513.000,107.370,151.490,82.485,71.235
10-04-2011,0.691,0.611,85.040,0.909,0.956,0.946,1.257,1079.600,,,,6.632,28.032,11.723,8616.500,1.507,,,154.300,,
11-04-2011,0.693,0.612,84.620,0.907,0.956,0.952,1.256,1086.900,6.528,44.260,1.577,6.678,28.025,11.756,8655.500,1.515,20875.000,110.140,154.820,83.900,71.613
12-04-2011,0.691,0.615,83.571,0.897,0.962,0.957,1.256,1089.900,6.532,44.188,1.591,6.731,28.038,11.824,8616.500,1.522,20522.000,110.000,155.050,83.150,71.449
13-04-2011,0.692,0.615,83.830,0.896,0.963,0.952,1.255,1088.300,6.524,44.420,1.592,6.798,28.093,11.772,8668.500,1.520,20900.000,110.260,153.250,83.800,71.494
14-04-2011,0.690,0.611,83.569,0.893,0.961,0.949,1.247,1084.900,6.520,44.400,1.579,6.836,28.258,11.709,8646.300,1.516,20895.000,110.260,154.800,83.900,71.683
15-04-2011,0.693,0.612,83.110,0.892,0.959,0.946,1.243,1087.900,6.520,44.250,1.572,6.783,28.137,11.660,8669.400,1.512,20895.000,110.270,154.750,83.700,71.604
16-04-2011,0.693,0.613,83.100,0.891,0.959,0.945,,1087.900,,,,,28.126,,8669.400,,,,,,
17-04-2011,0.694,0.613,83.170,0.892,0.960,0.947,1.243,1089.400,6.520,44.273,1.569,6.791,28.137,11.651,8638.600,1.513,20629.000,108.130,153.160,83.105,71.706
18-04-2011,0.703,0.615,82.366,0.896,0.964,0.954,1.248,1090.000,6.519,44.360,1.589,6.826,28.275,11.747,8656.700,1.540,20899.000,110.230,154.700,83.750,71.606
19-04-2011,0.698,0.613,82.590,0.899,0.956,0.949,1.243,1084.300,6.522,44.410,1.579,6.808,28.309,11.656,8667.400,1.528,20901.000,110.240,154.580,83.650,71.592
20-04-2011,0.689,0.610,82.430,0.889,0.953,0.936,1.238,1076.500,6.515,44.260,1.569,6.788,28.060,11.593,8633.600,1.517,20900.000,110.160,154.400,84.000,71.598
21-04-2011,0.687,0.605,81.890,0.886,0.953,0.930,1.235,1081.000,6.484,44.260,1.561,6.708,27.925,11.601,8640.300,1.518,20665.000,110.040,154.650,82.581,71.671
22-04-2011,0.687,0.606,81.850,0.886,0.954,0.931,1.235,1080.400,,44.365,,6.611,28.009,11.593,8635.800,1.516,,,,,
23-04-2011,0.687,0.606,81.820,0.886,0.954,0.931,,1080.400,,,,,,,8635.800,,,,,,
24-04-2011,0.687,0.605,81.876,0.886,0.953,0.929,1.234,1080.800,6.484,44.268,1.559,6.701,28.010,11.589,8622.900,1.511,20735.000,108.220,153.260,82.884,71.914
25-04-2011,0.686,0.606,81.852,0.881,0.954,0.932,1.236,1079.300,,44.410,1.575,6.707,27.843,11.594,8623.200,1.525,20790.000,,154.650,83.750,
26-04-2011,0.681,0.606,81.451,0.871,0.951,0.926,1.232,1078.300,6.518,44.410,1.565,6.650,27.816,11.571,8616.800,1.523,20680.000,110.040,154.750,83.500,71.664
27-04-2011,0.677,0.601,82.190,0.875,0.951,0.921,1.229,1070.200,6.502,44.330,1.567,6.598,27.695,11.519,8567.800,1.516,20660.000,109.970,154.280,83.500,71.723
28-04-2011,0.674,0.601,81.530,0.873,0.950,0.914,1.227,1068.800,6.501,44.300,1.586,6.598,27.516,11.546,8553.100,1.523,20550.000,109.570,154.100,82.000,71.691
29-04-2011,0.675,0.598,81.190,0.865,0.945,0.911,1.224,1068.400,6.490,44.150,1.570,6.551,27.343,11.489,8569.700,1.516,20475.000,109.750,154.500,83.200,71.699
30-04-2011,0.675,0.599,81.100,0.866,0.948,0.914,1.222,1067.700,6.481,44.248,1.563,6.579,26.696,11.520,8552.500,1.518,20432.000,107.930,153.250,82.800,71.957
01-05-2011,0.676,0.599,81.250,0.866,0.946,0.913,1.223,1069.600,,,,6.563,27.343,11.493,8568.400,1.521,,,,,
02-05-2011,0.675,0.600,81.181,0.865,0.951,0.913,1.223,1068.000,6.492,44.220,1.577,6.584,27.315,11.523,8561.400,1.521,20374.000,109.670,154.300,81.906,71.658
03-05-2011,0.674,0.606,80.970,0.861,0.952,0.921,1.228,1073.800,6.502,44.410,1.588,6.631,27.349,11.555,8559.500,1.533,20480.000,109.670,153.750,83.300,71.695
04-05-2011,0.674,0.606,80.660,0.861,0.958,0.930,1.231,1077.800,6.493,44.320,1.605,6.678,27.155,11.638,8535.200,1.546,20388.000,109.610,154.500,83.500,71.771
05-05-2011,0.688,0.610,80.347,0.870,0.966,0.943,1.240,1083.800,6.484,44.700,1.625,6.724,27.403,11.719,8581.300,1.549,20342.000,109.570,154.900,82.484,71.916
06-05-2011,0.698,0.611,80.610,0.878,0.966,0.934,1.239,1098.300,6.493,44.610,1.609,6.680,27.698,11.629,8693.100,1.543,20550.000,109.650,154.500,84.000,71.933
07-05-2011,0.690,0.609,80.580,0.875,0.961,0.929,1.233,1084.800,6.483,44.723,1.599,6.653,27.426,11.577,8534.600,1.536,20402.000,108.820,155.200,84.266,72.905
08-05-2011,0.696,0.611,80.740,0.878,0.965,0.933,1.236,1095.500,,,,6.690,27.595,11.615,8618.300,1.543,,,,,
09-05-2011,0.696,0.609,80.270,0.872,0.963,0.926,1.231,1075.100,6.493,44.610,1.616,6.717,27.830,11.610,8522.000,1.545,20540.000,109.640,155.750,84.100,71.894
10-05-2011,0.694,0.611,81.020,0.880,0.957,0.922,1.231,1077.400,6.492,44.610,1.607,6.715,27.743,11.540,8528.200,1.558,20530.000,109.580,156.200,84.500,71.892
11-05-2011,0.704,0.611,81.020,0.886,0.960,0.934,1.235,1079.900,6.493,44.580,1.620,6.858,27.694,11.662,8586.600,1.585,20550.000,109.560,156.850,85.000,71.868
12-05-2011,0.702,0.614,81.050,0.884,0.963,0.937,1.238,1086.800,6.499,44.710,1.617,6.887,28.025,11.620,8550.000,1.576,20293.000,109.620,156.600,84.702,71.832
13-05-2011,0.708,0.617,80.770,0.892,0.969,0.946,1.245,1087.800,6.497,44.800,1.635,6.997,27.923,11.719,8606.300,1.596,20500.000,109.600,155.650,84.289,71.929
14-05-2011,0.708,0.618,80.880,0.893,0.969,0.945,,1087.800,,,,,28.127,,8605.700,,,,,,
15-05-2011,0.710,0.618,80.810,0.893,0.969,0.947,1.247,1091.000,6.487,44.858,1.636,7.000,27.923,11.733,8553.000,1.596,20572.000,108.600,156.250,85.711,72.768
16-05-2011,0.706,0.617,80.770,0.884,0.975,0.946,1.250,1095.600,6.508,44.960,1.631,6.977,28.117,11.756,8592.400,1.590,20361.000,109.660,155.550,85.900,71.904
17-05-2011,0.701,0.615,81.400,0.879,0.972,0.940,1.245,1062.900,6.496,45.010,1.618,6.932,28.127,11.702,8377.900,1.584,20431.000,109.190,153.400,86.400,71.882
18-05-2011,0.702,0.619,81.640,0.881,0.969,0.941,1.240,1088.100,6.505,44.960,1.611,6.879,28.073,11.696,8543.300,1.571,20675.000,109.660,156.580,86.300,71.886
19-05-2011,0.698,0.616,81.725,0.881,0.967,0.937,1.237,1080.500,6.504,44.850,1.616,6.832,27.947,11.616,8552.000,1.572,20655.000,109.610,156.500,85.900,71.864
20-05-2011,0.706,0.616,81.690,0.877,0.974,0.938,1.238,1082.600,6.492,44.860,1.614,6.889,28.117,11.645,8558.000,1.585,20675.000,109.670,155.600,85.850,71.849
21-05-2011,0.706,0.616,81.690,0.878,0.973,0.939,1.238,1081.700,6.484,44.993,1.611,6.900,27.465,11.652,8419.500,1.586,20575.000,107.960,154.560,85.152,72.315
22-05-2011,0.709,0.617,81.723,0.878,0.975,0.941,1.240,1086.800,,,,6.902,28.010,11.636,,1.589,,,,,
23-05-2011,0.712,0.621,81.969,0.884,0.977,0.951,1.249,1095.200,6.504,45.150,1.637,7.002,28.478,11.729,8600.000,1.604,20650.000,109.750,156.400,85.420,72.037
24-05-2011,0.709,0.618,82.060,0.880,0.976,0.947,1.247,1093.100,6.498,45.160,1.629,6.975,28.353,11.684,8405.800,1.596,20351.000,109.830,156.900,84.985,72.015
25-05-2011,0.710,0.614,82.020,0.872,0.978,0.949,1.247,1102.300,6.493,45.230,1.627,7.013,28.352,11.667,8591.950,1.605,20550.000,109.810,157.500,86.100,72.011
26-05-2011,0.708,0.610,81.239,0.865,0.979,0.941,1.243,1085.100,6.490,45.190,1.622,6.938,28.163,11.661,8575.000,1.602,20500.000,109.730,156.550,84.234,72.120
27-05-2011,0.699,0.606,80.790,0.849,0.976,0.935,1.236,1079.900,6.492,45.120,1.599,6.903,28.024,11.591,8559.950,1.605,20490.000,109.730,156.600,85.500,72.223
28-05-2011,0.700,0.606,80.820,0.848,0.977,0.933,1.235,1081.400,6.481,45.173,1.594,6.897,27.269,11.607,8360.400,1.604,20207.000,106.800,153.850,84.020,71.798
29-05-2011,0.699,0.606,80.814,0.850,0.978,0.934,1.236,1080.400,,,,6.897,28.024,11.600,8559.950,,,,,,
30-05-2011,0.698,0.607,80.861,0.850,0.977,0.934,1.234,1075.300,6.474,45.083,1.593,6.906,27.998,11.596,8544.450,1.600,20278.000,109.630,156.600,84.603,72.163
31-05-2011,0.693,0.607,81.440,0.853,0.967,0.936,1.232,1073.300,6.479,44.960,1.579,6.782,27.974,11.563,8537.900,1.592,20270.000,109.560,156.150,84.160,72.216
01-06-2011,0.697,0.612,80.899,0.842,0.977,0.941,1.239,1082.900,6.478,44.760,1.592,6.808,27.900,11.697,8540.000,1.597,20500.000,109.540,156.150,84.561,72.298
02-06-2011,0.690,0.611,80.960,0.843,0.975,0.937,1.233,1076.600,6.483,44.760,1.578,6.711,27.885,11.627,8540.100,1.582,20475.000,109.610,155.400,86.700,72.361
03-06-2011,0.683,0.609,80.270,0.833,0.978,0.933,1.229,1074.200,6.479,44.760,1.574,6.688,27.931,11.658,8520.450,1.572,20500.000,109.590,155.100,86.600,72.363
04-06-2011,0.683,0.609,80.190,0.835,0.978,0.933,,1074.200,,,,,27.756,,,,,,,,
05-06-2011,0.682,0.608,80.220,0.834,0.977,0.930,1.227,1072.800,6.470,44.823,1.569,6.678,27.931,11.660,8520.450,1.571,20123.000,106.260,151.700,84.659,71.634
06-06-2011,0.686,0.611,80.140,0.835,0.980,0.932,1.231,1081.100,6.469,44.670,1.580,6.766,27.810,11.744,8500.000,1.585,20313.000,109.440,155.000,86.750,72.422
07-06-2011,0.681,0.608,80.180,0.837,0.974,0.933,1.227,1080.000,6.481,44.610,1.577,6.691,27.716,11.755,8515.450,1.578,20500.000,109.450,155.200,87.500,72.575
08-06-2011,0.685,0.609,79.908,0.836,0.979,0.940,1.232,1078.600,6.475,44.660,1.582,6.703,27.739,11.841,8490.600,1.580,20550.000,109.330,155.000,87.500,72.545
09-06-2011,0.689,0.611,80.310,0.841,0.973,0.941,1.229,1083.800,6.476,44.600,1.587,6.722,27.693,11.760,8520.000,1.571,20500.000,109.310,154.600,87.200,72.593
10-06-2011,0.697,0.616,80.310,0.843,0.980,0.949,1.237,1084.700,6.472,44.710,1.597,6.780,27.825,11.898,8528.900,1.575,20500.000,109.360,154.500,87.500,72.576
11-06-2011,0.696,0.615,80.240,0.842,0.977,0.946,1.234,1068.800,6.472,44.723,1.595,6.792,27.329,11.861,8496.000,1.577,20407.000,109.405,154.130,87.258,73.083
